"","word","FREQcount","CDcount","FREQlow","CDlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","length"
"11035","Hyde",289,79,6,3,5.67,2.4624,0.94,1.9031,4
"11042","knit",97,79,85,74,1.9,1.9912,0.94,1.9031,4
"11045","loco",101,79,72,61,1.98,2.0086,0.94,1.9031,4
"11047","maze",130,79,106,71,2.55,2.1173,0.94,1.9031,4
"11061","Pike",234,79,41,37,4.59,2.3711,0.94,1.9031,4
"11063","poll",127,79,112,70,2.49,2.1072,0.94,1.9031,4
"11068","reef",204,79,151,62,4,2.3118,0.94,1.9031,4
"11070","Ritz",134,79,5,3,2.63,2.1303,0.94,1.9031,4
"11089","brow",94,78,94,78,1.84,1.9777,0.93,1.8976,4
"11107","Foxy",156,78,50,46,3.06,2.1959,0.93,1.8976,4
"11109","funk",161,78,129,69,3.16,2.2095,0.93,1.8976,4
"11112","Hare",195,78,23,17,3.82,2.2923,0.93,1.8976,4
"11129","Moss",145,78,65,43,2.84,2.1644,0.93,1.8976,4
"11149","sums",88,78,83,75,1.73,1.9494,0.93,1.8976,4
"11156","tile",108,78,105,78,2.12,2.0374,0.93,1.8976,4
"11161","Wham",98,78,44,42,1.92,1.9956,0.93,1.8976,4
"11184","disc",131,77,122,73,2.57,2.1206,0.92,1.8921,4
"11201","Hugh",316,77,6,2,6.2,2.5011,0.92,1.8921,4
"11213","Meow",150,77,55,30,2.94,2.179,0.92,1.8921,4
"11216","mink",189,77,123,70,3.71,2.2788,0.92,1.8921,4
"11222","orgy",87,77,80,74,1.71,1.9445,0.92,1.8921,4
"11223","perp",111,77,95,67,2.18,2.0492,0.92,1.8921,4
"11244","slid",94,77,90,74,1.84,1.9777,0.92,1.8921,4
"11258","trot",92,77,67,63,1.8,1.9685,0.92,1.8921,4
"11267","Zeus",311,77,0,0,6.1,2.4942,0.92,1.8921,4
"11309","kite",117,76,113,72,2.29,2.0719,0.91,1.8865,4
"11314","meth",120,76,111,71,2.35,2.0828,0.91,1.8865,4
"11319","neon",146,76,89,65,2.86,2.1673,0.91,1.8865,4
"11346","Vera",283,76,14,7,5.55,2.4533,0.91,1.8865,4
"11358","buts",81,75,79,73,1.59,1.9138,0.89,1.8808,4
"11382","howl",105,75,95,71,2.06,2.0253,0.89,1.8808,4
"11405","quid",161,75,146,67,3.16,2.2095,0.89,1.8808,4
"11451","dome",100,74,82,61,1.96,2.0043,0.88,1.8751,4
"11460","Finn",251,74,1,1,4.92,2.4014,0.88,1.8751,4
"11473","lair",123,74,103,72,2.41,2.0934,0.88,1.8751,4
"11479","mojo",151,74,100,60,2.96,2.1818,0.88,1.8751,4
"11496","runt",125,74,95,71,2.45,2.1004,0.88,1.8751,4
"11502","skid",111,74,79,58,2.18,2.0492,0.88,1.8751,4
"11519","wand",157,74,152,73,3.08,2.1987,0.88,1.8751,4
"11543","deli",108,73,83,60,2.12,2.0374,0.87,1.8692,4
"11563","lash",85,73,58,54,1.67,1.9345,0.87,1.8692,4
"11569","Mace",178,73,36,29,3.49,2.2529,0.87,1.8692,4
"11577","meek",88,73,81,69,1.73,1.9494,0.87,1.8692,4
"11591","plow",96,73,87,67,1.88,1.9868,0.87,1.8692,4
"11615","tack",108,73,90,67,2.12,2.0374,0.87,1.8692,4
"11631","comm",143,72,82,64,2.8,2.1584,0.86,1.8633,4
"11634","cosy",103,72,72,64,2.02,2.017,0.86,1.8633,4
"11652","Gail",338,72,0,0,6.63,2.5302,0.86,1.8633,4
"11664","icon",88,72,82,68,1.73,1.9494,0.86,1.8633,4
"11666","lass",136,72,88,54,2.67,2.1367,0.86,1.8633,4
"11691","ruse",85,72,85,72,1.67,1.9345,0.86,1.8633,4
"11699","slop",94,72,85,68,1.84,1.9777,0.86,1.8633,4
"11701","spat",79,72,75,69,1.55,1.9031,0.86,1.8633,4
"11712","thud",99,72,68,52,1.94,2,0.86,1.8633,4
"11733","Bali",114,71,0,0,2.24,2.0607,0.85,1.8573,4
"11742","chem",96,71,66,54,1.88,1.9868,0.85,1.8573,4
"11749","cons",112,71,100,68,2.2,2.0531,0.85,1.8573,4
"11755","dart",98,71,91,66,1.92,1.9956,0.85,1.8573,4
"11768","fuzz",95,71,88,66,1.86,1.9823,0.85,1.8573,4
"11777","hick",102,71,94,66,2,2.0128,0.85,1.8573,4
"11778","hums",112,71,81,53,2.2,2.0531,0.85,1.8573,4
"11786","nets",99,71,86,64,1.94,2,0.85,1.8573,4
"11789","oats",105,71,70,52,2.06,2.0253,0.85,1.8573,4
"11807","redo",81,71,74,67,1.59,1.9138,0.85,1.8573,4
"11813","Rosy",169,71,68,61,3.31,2.2304,0.85,1.8573,4
"11849","bids",81,70,78,67,1.59,1.9138,0.83,1.8513,4
"11884","feat",78,70,76,69,1.53,1.8976,0.83,1.8513,4
"11891","goof",113,70,80,64,2.22,2.0569,0.83,1.8513,4
"11894","hugs",89,70,79,65,1.75,1.9542,0.83,1.8513,4
"11908","Nova",270,70,33,11,5.29,2.433,0.83,1.8513,4
"11909","nuke",121,70,107,62,2.37,2.0864,0.83,1.8513,4
"11971","bono",104,69,60,38,2.04,2.0212,0.82,1.8451,4
"11972","bras",82,69,77,65,1.61,1.9191,0.82,1.8451,4
"11987","Dong",176,69,74,34,3.45,2.248,0.82,1.8451,4
"12013","Jade",259,69,98,43,5.08,2.415,0.82,1.8451,4
"12018","lobe",95,69,93,68,1.86,1.9823,0.82,1.8451,4
"12020","logo",92,69,91,68,1.8,1.9685,0.82,1.8451,4
"12028","moth",116,69,91,65,2.27,2.0682,0.82,1.8451,4
"12053","Reds",119,69,45,36,2.33,2.0792,0.82,1.8451,4
"12097","begs",72,68,70,66,1.41,1.8633,0.81,1.8388,4
"12143","Knox",249,68,3,3,4.88,2.3979,0.81,1.8388,4
"12154","Nana",202,68,52,18,3.96,2.3075,0.81,1.8388,4
"12157","outs",99,68,98,67,1.94,2,0.81,1.8388,4
"12162","ploy",78,68,76,66,1.53,1.8976,0.81,1.8388,4
"12190","Tang",114,68,12,12,2.24,2.0607,0.81,1.8388,4
"12198","twos",77,68,76,68,1.51,1.8921,0.81,1.8388,4
"12202","user",79,68,77,66,1.55,1.9031,0.81,1.8388,4
"12205","warp",280,68,204,61,5.49,2.4487,0.81,1.8388,4
"12219","barf",100,67,62,55,1.96,2.0043,0.8,1.8325,4
"12248","duel",120,67,115,64,2.35,2.0828,0.8,1.8325,4
"12266","hots",74,67,71,65,1.45,1.8751,0.8,1.8325,4
"12267","Hugo",291,67,0,0,5.71,2.4654,0.8,1.8325,4
"12282","Ming",339,67,0,0,6.65,2.5315,0.8,1.8325,4
"12298","rows",92,67,88,63,1.8,1.9685,0.8,1.8325,4
"12307","soar",78,67,74,66,1.53,1.8976,0.8,1.8325,4
"12312","stun",96,67,83,61,1.88,1.9868,0.8,1.8325,4
"12316","Toby",353,67,1,1,6.92,2.549,0.8,1.8325,4
"12351","comp",85,66,76,60,1.67,1.9345,0.79,1.8261,4
"12362","edit",77,66,65,58,1.51,1.8921,0.79,1.8261,4
"12369","furs",81,66,74,59,1.59,1.9138,0.79,1.8261,4
"12370","Gale",250,66,23,20,4.9,2.3997,0.79,1.8261,4
"12392","malt",84,66,73,61,1.65,1.9294,0.79,1.8261,4
"12428","shag",97,66,85,57,1.9,1.9912,0.79,1.8261,4
"12431","slab",94,66,72,63,1.84,1.9777,0.79,1.8261,4
"12433","snug",73,66,60,56,1.43,1.8692,0.79,1.8261,4
"12486","dung",90,65,81,59,1.76,1.959,0.77,1.8195,4
"12513","hurl",69,65,63,59,1.35,1.8451,0.77,1.8195,4
"12518","lard",86,65,68,59,1.69,1.9395,0.77,1.8195,4
"12527","Marx",128,65,0,0,2.51,2.1106,0.77,1.8195,4
"12538","perv",85,65,76,58,1.67,1.9345,0.77,1.8195,4
"12551","rung",71,65,70,64,1.39,1.8573,0.77,1.8195,4
"12573","twit",71,65,68,62,1.39,1.8573,0.77,1.8195,4
"12578","wuss",95,65,81,57,1.86,1.9823,0.77,1.8195,4
"12619","duly",69,64,49,46,1.35,1.8451,0.76,1.8129,4
"12633","gent",82,64,76,60,1.61,1.9191,0.76,1.8129,4
"12635","gigs",83,64,82,63,1.63,1.9243,0.76,1.8129,4
"12636","goon",116,64,67,55,2.27,2.0682,0.76,1.8129,4
"12637","Gras",86,64,42,32,1.69,1.9395,0.76,1.8129,4
"12640","hogs",101,64,81,60,1.98,2.0086,0.76,1.8129,4
"12646","jive",86,64,77,58,1.69,1.9395,0.76,1.8129,4
"12650","Norm",170,64,28,28,3.33,2.233,0.76,1.8129,4
"12672","rump",72,64,68,62,1.41,1.8633,0.76,1.8129,4
"12706","wept",71,64,69,62,1.39,1.8573,0.76,1.8129,4
"12711","Bart",345,63,0,0,6.76,2.5391,0.75,1.8062,4
"12726","cram",77,63,54,52,1.51,1.8921,0.75,1.8062,4
"12753","gala",90,63,80,57,1.76,1.959,0.75,1.8062,4
"12767","jams",64,63,58,58,1.25,1.8129,0.75,1.8062,4
"12772","Lang",198,63,35,23,3.88,2.2989,0.75,1.8062,4
"12784","Ness",137,63,13,10,2.69,2.1399,0.75,1.8062,4
"12791","peer",78,63,70,56,1.53,1.8976,0.75,1.8062,4
"12792","perk",72,63,58,55,1.41,1.8633,0.75,1.8062,4
"12793","Peru",147,63,0,0,2.88,2.1703,0.75,1.8062,4
"12807","sage",89,63,57,49,1.75,1.9542,0.75,1.8062,4
"12820","Trey",344,63,6,6,6.75,2.5378,0.75,1.8062,4
"12828","Yang",252,63,25,24,4.94,2.4031,0.75,1.8062,4
"12836","bias",82,62,81,61,1.61,1.9191,0.74,1.7993,4
"12892","hobo",91,62,63,56,1.78,1.9638,0.74,1.7993,4
"12894","hymn",83,62,63,49,1.63,1.9243,0.74,1.7993,4
"12906","jolt",70,62,68,60,1.37,1.8513,0.74,1.7993,4
"12929","puny",74,62,69,59,1.45,1.8751,0.74,1.7993,4
"12939","rods",92,62,89,61,1.8,1.9685,0.74,1.7993,4
"12945","Shin",157,62,32,29,3.08,2.1987,0.74,1.7993,4
"12948","sled",149,62,144,62,2.92,2.1761,0.74,1.7993,4
"12961","tofu",137,62,88,59,2.69,2.1399,0.74,1.7993,4
"12965","twig",69,62,65,60,1.35,1.8451,0.74,1.7993,4
"12967","Viva",159,62,36,14,3.12,2.2041,0.74,1.7993,4
"12969","Whee",86,62,12,11,1.69,1.9395,0.74,1.7993,4
"12975","aura",93,61,76,57,1.82,1.9731,0.73,1.7924,4
"12978","Beck",195,61,21,18,3.82,2.2923,0.73,1.7924,4
"12988","clot",92,61,91,60,1.8,1.9685,0.73,1.7924,4
"12990","coil",82,61,82,61,1.61,1.9191,0.73,1.7924,4
"13015","hype",83,61,79,59,1.63,1.9243,0.73,1.7924,4
"13029","lice",109,61,97,57,2.14,2.0414,0.73,1.7924,4
"13047","Paso",131,61,9,9,2.57,2.1206,0.73,1.7924,4
"13093","writ",88,61,85,59,1.73,1.9494,0.73,1.7924,4
"13113","boar",111,60,93,55,2.18,2.0492,0.72,1.7853,4
"13114","brig",155,60,88,57,3.04,2.1931,0.72,1.7853,4
"13131","daft",68,60,61,55,1.33,1.8388,0.72,1.7853,4
"13149","gasp",88,60,82,55,1.73,1.9494,0.72,1.7853,4
"13156","Holt",272,60,0,0,5.33,2.4362,0.72,1.7853,4
"13157","hoof",88,60,80,56,1.73,1.9494,0.72,1.7853,4
"13163","joys",70,60,63,57,1.37,1.8513,0.72,1.7853,4
"13180","omen",87,60,74,55,1.71,1.9445,0.72,1.7853,4
"13182","Otto",349,60,0,0,6.84,2.5441,0.72,1.7853,4
"13205","rubs",67,60,66,59,1.31,1.8325,0.72,1.7853,4
"13208","sham",77,60,67,58,1.51,1.8921,0.72,1.7853,4
"13222","yarn",81,60,78,59,1.59,1.9138,0.72,1.7853,4
"13253","Cubs",113,59,38,20,2.22,2.0569,0.7,1.7782,4
"13261","dont",265,59,211,54,5.2,2.4249,0.7,1.7782,4
"13300","Neal",195,59,1,1,3.82,2.2923,0.7,1.7782,4
"13302","Nile",95,59,0,0,1.86,1.9823,0.7,1.7782,4
"13312","Puli",105,59,0,0,2.06,2.0253,0.7,1.7782,4
"13321","rite",74,59,63,50,1.45,1.8751,0.7,1.7782,4
"13323","Rube",214,59,21,20,4.2,2.3324,0.7,1.7782,4
"13327","sewn",66,59,66,59,1.29,1.8261,0.7,1.7782,4
"13329","snip",108,59,85,55,2.12,2.0374,0.7,1.7782,4
"13337","thaw",81,59,70,54,1.59,1.9138,0.7,1.7782,4
"13399","Gaby",146,58,2,2,2.86,2.1673,0.69,1.7709,4
"13414","Khan",198,58,8,1,3.88,2.2989,0.69,1.7709,4
"13415","kilo",80,58,73,54,1.57,1.9085,0.69,1.7709,4
"13425","Mart",97,58,21,19,1.9,1.9912,0.69,1.7709,4
"13428","muse",98,58,91,55,1.92,1.9956,0.69,1.7709,4
"13433","palp",92,58,92,58,1.8,1.9685,0.69,1.7709,4
"13452","rink",109,58,85,52,2.14,2.0414,0.69,1.7709,4
"13473","Tara",257,58,6,3,5.04,2.4116,0.69,1.7709,4
"13478","tush",66,58,58,54,1.29,1.8261,0.69,1.7709,4
"13490","wilt",93,58,56,38,1.82,1.9731,0.69,1.7709,4
"13528","doth",117,57,112,57,2.29,2.0719,0.68,1.7634,4
"13531","dyed",73,57,68,56,1.43,1.8692,0.68,1.7634,4
"13548","guru",78,57,68,51,1.53,1.8976,0.68,1.7634,4
"13550","halo",82,57,43,42,1.61,1.9191,0.68,1.7634,4
"13564","java",78,57,44,35,1.53,1.8976,0.68,1.7634,4
"13572","mast",83,57,70,49,1.63,1.9243,0.68,1.7634,4
"13605","spur",73,57,66,53,1.43,1.8692,0.68,1.7634,4
"13632","burp",66,56,59,50,1.29,1.8261,0.67,1.7559,4
"13655","feud",66,56,58,49,1.29,1.8261,0.67,1.7559,4
"13672","hind",125,56,64,50,2.45,2.1004,0.67,1.7559,4
"13694","oils",68,56,66,55,1.33,1.8388,0.67,1.7559,4
"13712","puck",147,56,108,39,2.88,2.1703,0.67,1.7559,4
"13735","stag",81,56,72,48,1.59,1.9138,0.67,1.7559,4
"13737","stow",64,56,33,32,1.25,1.8129,0.67,1.7559,4
"13755","acre",93,55,67,50,1.82,1.9731,0.66,1.7482,4
"13787","Cola",282,55,60,35,5.53,2.4518,0.66,1.7482,4
"13837","Kiki",162,55,0,0,3.18,2.2122,0.66,1.7482,4
"13860","Prof",151,55,16,13,2.96,2.1818,0.66,1.7482,4
"13870","rips",69,55,64,53,1.35,1.8451,0.66,1.7482,4
"13892","Twas",72,55,13,11,1.41,1.8633,0.66,1.7482,4
"13938","dual",57,54,50,47,1.12,1.7634,0.64,1.7404,4
"13957","Gong",124,54,41,37,2.43,2.0969,0.64,1.7404,4
"13974","keel",61,54,55,50,1.2,1.7924,0.64,1.7404,4
"13977","lark",83,54,61,45,1.63,1.9243,0.64,1.7404,4
"13982","loon",72,54,66,53,1.41,1.8633,0.64,1.7404,4
"13988","mitt",70,54,66,51,1.37,1.8513,0.64,1.7404,4
"14028","Soho",79,54,0,0,1.55,1.9031,0.64,1.7404,4
"14040","tact",56,54,50,48,1.1,1.7559,0.64,1.7404,4
"14048","trio",66,54,53,45,1.29,1.8261,0.64,1.7404,4
"14052","tyre",124,54,119,52,2.43,2.0969,0.64,1.7404,4
"14112","duds",69,53,43,41,1.35,1.8451,0.63,1.7324,4
"14116","Emmy",187,53,0,0,3.67,2.2742,0.63,1.7324,4
"14121","fags",78,53,60,47,1.53,1.8976,0.63,1.7324,4
"14122","foil",62,53,60,52,1.22,1.7993,0.63,1.7324,4
"14150","Mein",101,53,50,36,1.98,2.0086,0.63,1.7324,4
"14172","quad",79,53,53,43,1.55,1.9031,0.63,1.7324,4
"14208","wart",63,53,59,50,1.24,1.8062,0.63,1.7324,4
"14211","wigs",71,53,63,48,1.39,1.8573,0.63,1.7324,4
"14217","afar",59,52,57,51,1.16,1.7782,0.62,1.7243,4
"14234","bona",63,52,58,49,1.24,1.8062,0.62,1.7243,4
"14245","Chez",86,52,7,3,1.69,1.9395,0.62,1.7243,4
"14264","duet",66,52,60,49,1.29,1.8261,0.62,1.7243,4
"14308","lieu",57,52,55,50,1.12,1.7634,0.62,1.7243,4
"14326","Oval",69,52,29,23,1.35,1.8451,0.62,1.7243,4
"14353","semi",119,52,106,48,2.33,2.0792,0.62,1.7243,4
"14357","skis",69,52,63,48,1.35,1.8451,0.62,1.7243,4
"14391","Axis",81,51,33,29,1.59,1.9138,0.61,1.716,4
"14407","Coco",215,51,2,1,4.22,2.3345,0.61,1.716,4
"14437","germ",64,51,58,46,1.25,1.8129,0.61,1.716,4
"14450","Iris",270,51,32,22,5.29,2.433,0.61,1.716,4
"14451","jest",68,51,64,47,1.33,1.8388,0.61,1.716,4
"14462","mite",60,51,58,50,1.18,1.7853,0.61,1.716,4
"14503","slew",67,51,60,49,1.31,1.8325,0.61,1.716,4
"14505","slum",65,51,63,49,1.27,1.8195,0.61,1.716,4
"14535","aims",60,50,55,49,1.18,1.7853,0.6,1.7076,4
"14541","Atta",102,50,5,5,2,2.0128,0.6,1.7076,4
"14550","bony",61,50,52,43,1.2,1.7924,0.6,1.7076,4
"14559","Cath",76,50,28,21,1.49,1.8865,0.6,1.7076,4
"14563","Cobb",177,50,6,4,3.47,2.2504,0.6,1.7076,4
"14603","gays",76,50,63,45,1.49,1.8865,0.6,1.7076,4
"14611","Heil",159,50,15,11,3.12,2.2041,0.6,1.7076,4
"14612","hens",68,50,61,45,1.33,1.8388,0.6,1.7076,4
"14613","Hera",160,50,0,0,3.14,2.2068,0.6,1.7076,4
"14628","Jude",101,50,0,0,1.98,2.0086,0.6,1.7076,4
"14629","Lama",157,50,36,10,3.08,2.1987,0.6,1.7076,4
"14633","lush",60,50,53,44,1.18,1.7853,0.6,1.7076,4
"14636","Mets",82,50,6,4,1.61,1.9191,0.6,1.7076,4
"14638","moot",60,50,52,44,1.18,1.7853,0.6,1.7076,4
"14657","posh",65,50,43,35,1.27,1.8195,0.6,1.7076,4
"14697","Tres",67,50,32,28,1.31,1.8325,0.6,1.7076,4
"14716","Woof",141,50,48,19,2.76,2.1523,0.6,1.7076,4
"14719","Alps",62,49,2,2,1.22,1.7993,0.58,1.699,4
"14725","Bach",102,49,0,0,2,2.0128,0.58,1.699,4
"14759","dusk",61,49,52,46,1.2,1.7924,0.58,1.699,4
"14768","glee",58,49,50,42,1.14,1.7709,0.58,1.699,4
"14834","pods",101,49,93,49,1.98,2.0086,0.58,1.699,4
"14890","bead",57,48,54,45,1.12,1.7634,0.57,1.6902,4
"14914","cuss",54,48,53,47,1.06,1.7404,0.57,1.6902,4
"14918","Dane",158,48,0,0,3.1,2.2014,0.57,1.6902,4
"14944","glum",52,48,52,48,1.02,1.7243,0.57,1.6902,4
"14966","lewd",65,48,59,46,1.27,1.8195,0.57,1.6902,4
"14967","lint",68,48,59,44,1.33,1.8388,0.57,1.6902,4
"14968","Liza",85,48,0,0,1.67,1.9345,0.57,1.6902,4
"15000","Pooh",243,48,35,20,4.76,2.3874,0.57,1.6902,4
"15004","pout",55,48,52,46,1.08,1.7482,0.57,1.6902,4
"15045","toil",51,48,49,46,1,1.716,0.57,1.6902,4
"15081","bran",67,47,45,38,1.31,1.8325,0.56,1.6812,4
"15083","Cain",223,47,1,1,4.37,2.3502,0.56,1.6812,4
"15084","cant",119,47,112,45,2.33,2.0792,0.56,1.6812,4
"15128","fest",69,47,49,35,1.35,1.8451,0.56,1.6812,4
"15138","gist",56,47,55,46,1.1,1.7559,0.56,1.6812,4
"15143","Hark",86,47,9,8,1.69,1.9395,0.56,1.6812,4
"15144","haze",77,47,43,37,1.51,1.8921,0.56,1.6812,4
"15153","jugs",61,47,48,40,1.2,1.7924,0.56,1.6812,4
"15204","rugs",63,47,62,47,1.24,1.8062,0.56,1.6812,4
"15236","toot",80,47,50,40,1.57,1.9085,0.56,1.6812,4
"15251","vans",53,47,48,43,1.04,1.7324,0.56,1.6812,4
"15270","atop",52,46,43,40,1.02,1.7243,0.55,1.6721,4
"15324","fide",56,46,54,45,1.1,1.7559,0.55,1.6721,4
"15343","hops",46,46,44,44,0.9,1.6721,0.55,1.6721,4
"15356","kits",53,46,51,45,1.04,1.7324,0.55,1.6721,4
"15361","lull",60,46,57,44,1.18,1.7853,0.55,1.6721,4
"15373","Nash",241,46,0,0,4.73,2.3838,0.55,1.6721,4
"15407","Scat",65,46,28,19,1.27,1.8195,0.55,1.6721,4
"15412","sera",117,46,87,27,2.29,2.0719,0.55,1.6721,4
"15418","smog",55,46,49,41,1.08,1.7482,0.55,1.6721,4
"15452","vial",66,46,66,46,1.29,1.8261,0.55,1.6721,4
"15472","axle",63,45,49,41,1.24,1.8062,0.54,1.6628,4
"15478","blob",60,45,44,40,1.18,1.7853,0.54,1.6628,4
"15503","crud",52,45,44,39,1.02,1.7243,0.54,1.6628,4
"15517","Eddy",184,45,2,2,3.61,2.2672,0.54,1.6628,4
"15526","fend",47,45,43,42,0.92,1.6812,0.54,1.6628,4
"15538","gulp",50,45,36,33,0.98,1.7076,0.54,1.6628,4
"15586","Rand",120,45,9,5,2.35,2.0828,0.54,1.6628,4
"15627","tout",55,45,39,33,1.08,1.7482,0.54,1.6628,4
"15631","Turk",154,45,1,1,3.02,2.1903,0.54,1.6628,4
"15633","twat",67,45,63,44,1.31,1.8325,0.54,1.6628,4
"15669","cite",48,44,40,39,0.94,1.6902,0.52,1.6532,4
"15715","hula",100,44,75,37,1.96,2.0043,0.52,1.6532,4
"15733","Marc",262,44,0,0,5.14,2.42,0.52,1.6532,4
"15742","oily",49,44,48,44,0.96,1.699,0.52,1.6532,4
"15750","pear",68,44,61,41,1.33,1.8388,0.52,1.6532,4
"15752","phat",70,44,50,37,1.37,1.8513,0.52,1.6532,4
"15755","Polk",108,44,1,1,2.12,2.0374,0.52,1.6532,4
"15780","Shea",83,44,0,0,1.63,1.9243,0.52,1.6532,4
"15885","flex",50,43,41,38,0.98,1.7076,0.51,1.6435,4
"15920","Loch",88,43,22,4,1.73,1.9494,0.51,1.6435,4
"15926","Maya",238,43,0,0,4.67,2.3784,0.51,1.6435,4
"15936","narc",74,43,67,40,1.45,1.8751,0.51,1.6435,4
"15947","owls",108,43,65,38,2.12,2.0374,0.51,1.6435,4
"15971","rots",44,43,43,42,0.86,1.6532,0.51,1.6435,4
"15987","smut",70,43,68,42,1.37,1.8513,0.51,1.6435,4
"16020","wasp",73,43,41,23,1.43,1.8692,0.51,1.6435,4
"16023","whup",68,43,65,42,1.33,1.8388,0.51,1.6435,4
"16032","Alec",219,42,0,0,4.29,2.3424,0.5,1.6335,4
"16040","Baba",120,42,17,14,2.35,2.0828,0.5,1.6335,4
"16088","docs",51,42,44,38,1,1.716,0.5,1.6335,4
"16096","fins",60,42,53,39,1.18,1.7853,0.5,1.6335,4
"16104","Gore",55,42,25,20,1.08,1.7482,0.5,1.6335,4
"16105","gout",71,42,69,41,1.39,1.8573,0.5,1.6335,4
"16177","reek",46,42,44,41,0.9,1.6721,0.5,1.6335,4
"16202","spec",44,42,39,37,0.86,1.6532,0.5,1.6335,4
"16211","swig",48,42,45,39,0.94,1.6902,0.5,1.6335,4
"16220","tote",55,42,45,36,1.08,1.7482,0.5,1.6335,4
"16225","tubs",46,42,42,39,0.9,1.6721,0.5,1.6335,4
"16233","vary",47,42,41,39,0.92,1.6812,0.5,1.6335,4
"16243","wont",81,42,80,41,1.59,1.9138,0.5,1.6335,4
"16252","aids",54,41,41,34,1.06,1.7404,0.49,1.6232,4
"16257","anew",44,41,44,41,0.86,1.6532,0.49,1.6232,4
"16259","anus",56,41,49,39,1.1,1.7559,0.49,1.6232,4
"16295","Corp",66,41,8,5,1.29,1.8261,0.49,1.6232,4
"16302","Davy",143,41,0,0,2.8,2.1584,0.49,1.6232,4
"16316","egos",46,41,45,40,0.9,1.6721,0.49,1.6232,4
"16328","Fiji",75,41,1,1,1.47,1.8808,0.49,1.6232,4
"16367","Kang",352,41,0,0,6.9,2.5478,0.49,1.6232,4
"16436","robs",46,41,40,38,0.9,1.6721,0.49,1.6232,4
"16454","skim",43,41,38,36,0.84,1.6435,0.49,1.6232,4
"16462","Spam",59,41,16,7,1.16,1.7782,0.49,1.6232,4
"16506","amid",45,40,34,31,0.88,1.6628,0.48,1.6128,4
"16521","Bloc",48,40,9,9,0.94,1.6902,0.48,1.6128,4
"16529","brim",45,40,37,36,0.88,1.6628,0.48,1.6128,4
"16563","Dell",124,40,35,13,2.43,2.0969,0.48,1.6128,4
"16576","Elle",165,40,5,3,3.24,2.2201,0.48,1.6128,4
"16578","Ergo",43,40,10,10,0.84,1.6435,0.48,1.6128,4
"16640","moat",60,40,60,40,1.18,1.7853,0.48,1.6128,4
"16644","Mort",128,40,7,7,2.51,2.1106,0.48,1.6128,4
"16648","nook",54,40,51,38,1.06,1.7404,0.48,1.6128,4
"16656","pail",48,40,48,40,0.94,1.6902,0.48,1.6128,4
"16687","rift",55,40,50,38,1.08,1.7482,0.48,1.6128,4
"16717","Tate",130,40,4,4,2.55,2.1173,0.48,1.6128,4
"16723","tram",70,40,63,33,1.37,1.8513,0.48,1.6128,4
"16750","yawn",51,40,41,32,1,1.716,0.48,1.6128,4
"16758","Amos",81,39,1,1,1.59,1.9138,0.46,1.6021,4
"16822","Faux",41,39,0,0,0.8,1.6232,0.46,1.6021,4
"16839","gems",44,39,38,34,0.86,1.6532,0.46,1.6021,4
"16846","grit",48,39,42,34,0.94,1.6902,0.46,1.6021,4
"16849","hazy",41,39,35,35,0.8,1.6232,0.46,1.6021,4
"16855","huff",67,39,37,32,1.31,1.8325,0.46,1.6021,4
"16856","huts",56,39,51,38,1.1,1.7559,0.46,1.6021,4
"16867","Jove",65,39,1,1,1.27,1.8195,0.46,1.6021,4
"16871","Lear",64,39,1,1,1.25,1.8129,0.46,1.6021,4
"16889","morn",45,39,42,36,0.88,1.6628,0.46,1.6021,4
"16891","Nato",94,39,0,0,1.84,1.9777,0.46,1.6021,4
"16892","nigh",42,39,40,37,0.82,1.6335,0.46,1.6021,4
"16895","Oaks",86,39,7,7,1.69,1.9395,0.46,1.6021,4
"16899","Opus",46,39,21,19,0.9,1.6721,0.46,1.6021,4
"16904","pant",49,39,43,37,0.96,1.699,0.46,1.6021,4
"16906","para",67,39,43,31,1.31,1.8325,0.46,1.6021,4
"16927","Roxy",129,39,1,1,2.53,2.1139,0.46,1.6021,4
"16929","Sark",304,39,0,0,5.96,2.4843,0.46,1.6021,4
"16944","spic",59,39,54,35,1.16,1.7782,0.46,1.6021,4
"16975","wail",44,39,38,35,0.86,1.6532,0.46,1.6021,4
"17053","drab",41,38,40,37,0.8,1.6232,0.45,1.5911,4
"17060","eons",44,38,40,34,0.86,1.6532,0.45,1.5911,4
"17067","flak",54,38,44,31,1.06,1.7404,0.45,1.5911,4
"17069","Frau",83,38,3,3,1.63,1.9243,0.45,1.5911,4
"17073","gags",58,38,43,33,1.14,1.7709,0.45,1.5911,4
"17075","gimp",48,38,38,34,0.94,1.6902,0.45,1.5911,4
"17076","glib",41,38,39,37,0.8,1.6232,0.45,1.5911,4
"17091","Iowa",58,38,0,0,1.14,1.7709,0.45,1.5911,4
"17092","isle",62,38,51,31,1.22,1.7993,0.45,1.5911,4
"17101","Lima",61,38,19,15,1.2,1.7924,0.45,1.5911,4
"17166","sash",58,38,50,34,1.14,1.7709,0.45,1.5911,4
"17204","Toto",143,38,2,2,2.8,2.1584,0.45,1.5911,4
"17229","acne",46,37,45,36,0.9,1.6721,0.44,1.5798,4
"17232","airs",39,37,37,35,0.76,1.6021,0.44,1.5798,4
"17250","blot",48,37,45,36,0.94,1.6902,0.44,1.5798,4
