,word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
13302,NILE,95,59,0,0,1.86,1.9823,0.7,1.7782,4
13312,PULI,105,59,0,0,2.06,2.0253,0.7,1.7782,4
13321,RITE,74,59,63,50,1.45,1.8751,0.7,1.7782,4
13323,RUBE,214,59,21,20,4.2,2.3324,0.7,1.7782,4
13327,SEWN,66,59,66,59,1.29,1.8261,0.7,1.7782,4
13329,SNIP,108,59,85,55,2.12,2.0374,0.7,1.7782,4
13337,THAW,81,59,70,54,1.59,1.9138,0.7,1.7782,4
13399,GABY,146,58,2,2,2.86,2.1673,0.69,1.7709,4
13414,KHAN,198,58,8,1,3.88,2.2989,0.69,1.7709,4
13415,KILO,80,58,73,54,1.57,1.9085,0.69,1.7709,4
13425,MART,97,58,21,19,1.9,1.9912,0.69,1.7709,4
13428,MUSE,98,58,91,55,1.92,1.9956,0.69,1.7709,4
13433,PALP,92,58,92,58,1.8,1.9685,0.69,1.7709,4
13452,RINK,109,58,85,52,2.14,2.0414,0.69,1.7709,4
13473,TARA,257,58,6,3,5.04,2.4116,0.69,1.7709,4
13478,TUSH,66,58,58,54,1.29,1.8261,0.69,1.7709,4
13490,WILT,93,58,56,38,1.82,1.9731,0.69,1.7709,4
13528,DOTH,117,57,112,57,2.29,2.0719,0.68,1.7634,4
13531,DYED,73,57,68,56,1.43,1.8692,0.68,1.7634,4
13548,GURU,78,57,68,51,1.53,1.8976,0.68,1.7634,4
13550,HALO,82,57,43,42,1.61,1.9191,0.68,1.7634,4
13564,JAVA,78,57,44,35,1.53,1.8976,0.68,1.7634,4
13572,MAST,83,57,70,49,1.63,1.9243,0.68,1.7634,4
13605,SPUR,73,57,66,53,1.43,1.8692,0.68,1.7634,4
13632,BURP,66,56,59,50,1.29,1.8261,0.67,1.7559,4
13655,FEUD,66,56,58,49,1.29,1.8261,0.67,1.7559,4
13672,HIND,125,56,64,50,2.45,2.1004,0.67,1.7559,4
13694,OILS,68,56,66,55,1.33,1.8388,0.67,1.7559,4
13712,PUCK,147,56,108,39,2.88,2.1703,0.67,1.7559,4
13735,STAG,81,56,72,48,1.59,1.9138,0.67,1.7559,4
13737,STOW,64,56,33,32,1.25,1.8129,0.67,1.7559,4
13755,ACRE,93,55,67,50,1.82,1.9731,0.66,1.7482,4
13787,COLA,282,55,60,35,5.53,2.4518,0.66,1.7482,4
13837,KIKI,162,55,0,0,3.18,2.2122,0.66,1.7482,4
13860,PROF,151,55,16,13,2.96,2.1818,0.66,1.7482,4
13870,RIPS,69,55,64,53,1.35,1.8451,0.66,1.7482,4
13892,TWAS,72,55,13,11,1.41,1.8633,0.66,1.7482,4
13938,DUAL,57,54,50,47,1.12,1.7634,0.64,1.7404,4
13957,GONG,124,54,41,37,2.43,2.0969,0.64,1.7404,4
13974,KEEL,61,54,55,50,1.2,1.7924,0.64,1.7404,4
13977,LARK,83,54,61,45,1.63,1.9243,0.64,1.7404,4
13982,LOON,72,54,66,53,1.41,1.8633,0.64,1.7404,4
13988,MITT,70,54,66,51,1.37,1.8513,0.64,1.7404,4
14028,SOHO,79,54,0,0,1.55,1.9031,0.64,1.7404,4
14040,TACT,56,54,50,48,1.1,1.7559,0.64,1.7404,4
14048,TRIO,66,54,53,45,1.29,1.8261,0.64,1.7404,4
14052,TYRE,124,54,119,52,2.43,2.0969,0.64,1.7404,4
14112,DUDS,69,53,43,41,1.35,1.8451,0.63,1.7324,4
14116,EMMY,187,53,0,0,3.67,2.2742,0.63,1.7324,4
14122,FOIL,62,53,60,52,1.22,1.7993,0.63,1.7324,4
14150,MEIN,101,53,50,36,1.98,2.0086,0.63,1.7324,4
14172,QUAD,79,53,53,43,1.55,1.9031,0.63,1.7324,4
14208,WART,63,53,59,50,1.24,1.8062,0.63,1.7324,4
14211,WIGS,71,53,63,48,1.39,1.8573,0.63,1.7324,4
14217,AFAR,59,52,57,51,1.16,1.7782,0.62,1.7243,4
14234,BONA,63,52,58,49,1.24,1.8062,0.62,1.7243,4
14245,CHEZ,86,52,7,3,1.69,1.9395,0.62,1.7243,4
14264,DUET,66,52,60,49,1.29,1.8261,0.62,1.7243,4
14308,LIEU,57,52,55,50,1.12,1.7634,0.62,1.7243,4
14326,OVAL,69,52,29,23,1.35,1.8451,0.62,1.7243,4
14353,SEMI,119,52,106,48,2.33,2.0792,0.62,1.7243,4
14357,SKIS,69,52,63,48,1.35,1.8451,0.62,1.7243,4
14391,AXIS,81,51,33,29,1.59,1.9138,0.61,1.716,4
14407,COCO,215,51,2,1,4.22,2.3345,0.61,1.716,4
14437,GERM,64,51,58,46,1.25,1.8129,0.61,1.716,4
14450,IRIS,270,51,32,22,5.29,2.433,0.61,1.716,4
14451,JEST,68,51,64,47,1.33,1.8388,0.61,1.716,4
14462,MITE,60,51,58,50,1.18,1.7853,0.61,1.716,4
14503,SLEW,67,51,60,49,1.31,1.8325,0.61,1.716,4
14505,SLUM,65,51,63,49,1.27,1.8195,0.61,1.716,4
14535,AIMS,60,50,55,49,1.18,1.7853,0.6,1.7076,4
14541,ATTA,102,50,5,5,2,2.0128,0.6,1.7076,4
14550,BONY,61,50,52,43,1.2,1.7924,0.6,1.7076,4
14559,CATH,76,50,28,21,1.49,1.8865,0.6,1.7076,4
14563,COBB,177,50,6,4,3.47,2.2504,0.6,1.7076,4
14612,HENS,68,50,61,45,1.33,1.8388,0.6,1.7076,4
14613,HERA,160,50,0,0,3.14,2.2068,0.6,1.7076,4
14628,JUDE,101,50,0,0,1.98,2.0086,0.6,1.7076,4
14629,LAMA,157,50,36,10,3.08,2.1987,0.6,1.7076,4
14633,LUSH,60,50,53,44,1.18,1.7853,0.6,1.7076,4
14636,METS,82,50,6,4,1.61,1.9191,0.6,1.7076,4
14638,MOOT,60,50,52,44,1.18,1.7853,0.6,1.7076,4
14657,POSH,65,50,43,35,1.27,1.8195,0.6,1.7076,4
14697,TRES,67,50,32,28,1.31,1.8325,0.6,1.7076,4
14716,WOOF,141,50,48,19,2.76,2.1523,0.6,1.7076,4
14719,ALPS,62,49,2,2,1.22,1.7993,0.58,1.699,4
14725,BACH,102,49,0,0,2,2.0128,0.58,1.699,4
14759,DUSK,61,49,52,46,1.2,1.7924,0.58,1.699,4
14768,GLEE,58,49,50,42,1.14,1.7709,0.58,1.699,4
14834,PODS,101,49,93,49,1.98,2.0086,0.58,1.699,4
14890,BEAD,57,48,54,45,1.12,1.7634,0.57,1.6902,4
14914,CUSS,54,48,53,47,1.06,1.7404,0.57,1.6902,4
14918,DANE,158,48,0,0,3.1,2.2014,0.57,1.6902,4
14944,GLUM,52,48,52,48,1.02,1.7243,0.57,1.6902,4
14966,LEWD,65,48,59,46,1.27,1.8195,0.57,1.6902,4
14967,LINT,68,48,59,44,1.33,1.8388,0.57,1.6902,4
14968,LIZA,85,48,0,0,1.67,1.9345,0.57,1.6902,4
15000,POOH,243,48,35,20,4.76,2.3874,0.57,1.6902,4
15004,POUT,55,48,52,46,1.08,1.7482,0.57,1.6902,4
15045,TOIL,51,48,49,46,1,1.716,0.57,1.6902,4
15081,BRAN,67,47,45,38,1.31,1.8325,0.56,1.6812,4
15083,CAIN,223,47,1,1,4.37,2.3502,0.56,1.6812,4
15084,CANT,119,47,112,45,2.33,2.0792,0.56,1.6812,4
15128,FEST,69,47,49,35,1.35,1.8451,0.56,1.6812,4
15138,GIST,56,47,55,46,1.1,1.7559,0.56,1.6812,4
15143,HARK,86,47,9,8,1.69,1.9395,0.56,1.6812,4
15144,HAZE,77,47,43,37,1.51,1.8921,0.56,1.6812,4
15153,JUGS,61,47,48,40,1.2,1.7924,0.56,1.6812,4
15204,RUGS,63,47,62,47,1.24,1.8062,0.56,1.6812,4
15236,TOOT,80,47,50,40,1.57,1.9085,0.56,1.6812,4
15251,VANS,53,47,48,43,1.04,1.7324,0.56,1.6812,4
15270,ATOP,52,46,43,40,1.02,1.7243,0.55,1.6721,4
15324,FIDE,56,46,54,45,1.1,1.7559,0.55,1.6721,4
15343,HOPS,46,46,44,44,0.9,1.6721,0.55,1.6721,4
15356,KITS,53,46,51,45,1.04,1.7324,0.55,1.6721,4
15361,LULL,60,46,57,44,1.18,1.7853,0.55,1.6721,4
15373,NASH,241,46,0,0,4.73,2.3838,0.55,1.6721,4
15407,SCAT,65,46,28,19,1.27,1.8195,0.55,1.6721,4
15412,SERA,117,46,87,27,2.29,2.0719,0.55,1.6721,4
15418,SMOG,55,46,49,41,1.08,1.7482,0.55,1.6721,4
15452,VIAL,66,46,66,46,1.29,1.8261,0.55,1.6721,4
15472,AXLE,63,45,49,41,1.24,1.8062,0.54,1.6628,4
15478,BLOB,60,45,44,40,1.18,1.7853,0.54,1.6628,4
15503,CRUD,52,45,44,39,1.02,1.7243,0.54,1.6628,4
15517,EDDY,184,45,2,2,3.61,2.2672,0.54,1.6628,4
15526,FEND,47,45,43,42,0.92,1.6812,0.54,1.6628,4
15538,GULP,50,45,36,33,0.98,1.7076,0.54,1.6628,4
15586,RAND,120,45,9,5,2.35,2.0828,0.54,1.6628,4
15627,TOUT,55,45,39,33,1.08,1.7482,0.54,1.6628,4
15631,TURK,154,45,1,1,3.02,2.1903,0.54,1.6628,4
15633,TWAT,67,45,63,44,1.31,1.8325,0.54,1.6628,4
15669,CITE,48,44,40,39,0.94,1.6902,0.52,1.6532,4
15715,HULA,100,44,75,37,1.96,2.0043,0.52,1.6532,4
15733,MARC,262,44,0,0,5.14,2.42,0.52,1.6532,4
15742,OILY,49,44,48,44,0.96,1.699,0.52,1.6532,4
15750,PEAR,68,44,61,41,1.33,1.8388,0.52,1.6532,4
15752,PHAT,70,44,50,37,1.37,1.8513,0.52,1.6532,4
15755,POLK,108,44,1,1,2.12,2.0374,0.52,1.6532,4
15780,SHEA,83,44,0,0,1.63,1.9243,0.52,1.6532,4
15885,FLEX,50,43,41,38,0.98,1.7076,0.51,1.6435,4
15920,LOCH,88,43,22,4,1.73,1.9494,0.51,1.6435,4
15926,MAYA,238,43,0,0,4.67,2.3784,0.51,1.6435,4
15936,NARC,74,43,67,40,1.45,1.8751,0.51,1.6435,4
15947,OWLS,108,43,65,38,2.12,2.0374,0.51,1.6435,4
15971,ROTS,44,43,43,42,0.86,1.6532,0.51,1.6435,4
15987,SMUT,70,43,68,42,1.37,1.8513,0.51,1.6435,4
16020,WASP,73,43,41,23,1.43,1.8692,0.51,1.6435,4
16023,WHUP,68,43,65,42,1.33,1.8388,0.51,1.6435,4
16032,ALEC,219,42,0,0,4.29,2.3424,0.5,1.6335,4
16040,BABA,120,42,17,14,2.35,2.0828,0.5,1.6335,4
16088,DOCS,51,42,44,38,1,1.716,0.5,1.6335,4
16096,FINS,60,42,53,39,1.18,1.7853,0.5,1.6335,4
16104,GORE,55,42,25,20,1.08,1.7482,0.5,1.6335,4
16105,GOUT,71,42,69,41,1.39,1.8573,0.5,1.6335,4
16177,REEK,46,42,44,41,0.9,1.6721,0.5,1.6335,4
16202,SPEC,44,42,39,37,0.86,1.6532,0.5,1.6335,4
16211,SWIG,48,42,45,39,0.94,1.6902,0.5,1.6335,4
16220,TOTE,55,42,45,36,1.08,1.7482,0.5,1.6335,4
16225,TUBS,46,42,42,39,0.9,1.6721,0.5,1.6335,4
16233,VARY,47,42,41,39,0.92,1.6812,0.5,1.6335,4
16243,WONT,81,42,80,41,1.59,1.9138,0.5,1.6335,4
16257,ANEW,44,41,44,41,0.86,1.6532,0.49,1.6232,4
16295,CORP,66,41,8,5,1.29,1.8261,0.49,1.6232,4
16302,DAVY,143,41,0,0,2.8,2.1584,0.49,1.6232,4
16316,EGOS,46,41,45,40,0.9,1.6721,0.49,1.6232,4
16328,FIJI,75,41,1,1,1.47,1.8808,0.49,1.6232,4
16367,KANG,352,41,0,0,6.9,2.5478,0.49,1.6232,4
16436,ROBS,46,41,40,38,0.9,1.6721,0.49,1.6232,4
16454,SKIM,43,41,38,36,0.84,1.6435,0.49,1.6232,4
16462,SPAM,59,41,16,7,1.16,1.7782,0.49,1.6232,4
16506,AMID,45,40,34,31,0.88,1.6628,0.48,1.6128,4
16521,BLOC,48,40,9,9,0.94,1.6902,0.48,1.6128,4
16529,BRIM,45,40,37,36,0.88,1.6628,0.48,1.6128,4
16563,DELL,124,40,35,13,2.43,2.0969,0.48,1.6128,4
16576,ELLE,165,40,5,3,3.24,2.2201,0.48,1.6128,4
16578,ERGO,43,40,10,10,0.84,1.6435,0.48,1.6128,4
16640,MOAT,60,40,60,40,1.18,1.7853,0.48,1.6128,4
16644,MORT,128,40,7,7,2.51,2.1106,0.48,1.6128,4
16648,NOOK,54,40,51,38,1.06,1.7404,0.48,1.6128,4
16656,PAIL,48,40,48,40,0.94,1.6902,0.48,1.6128,4
16687,RIFT,55,40,50,38,1.08,1.7482,0.48,1.6128,4
16717,TATE,130,40,4,4,2.55,2.1173,0.48,1.6128,4
16723,TRAM,70,40,63,33,1.37,1.8513,0.48,1.6128,4
16750,YAWN,51,40,41,32,1,1.716,0.48,1.6128,4
16758,AMOS,81,39,1,1,1.59,1.9138,0.46,1.6021,4
16822,FAUX,41,39,0,0,0.8,1.6232,0.46,1.6021,4
16839,GEMS,44,39,38,34,0.86,1.6532,0.46,1.6021,4
16846,GRIT,48,39,42,34,0.94,1.6902,0.46,1.6021,4
16849,HAZY,41,39,35,35,0.8,1.6232,0.46,1.6021,4
16855,HUFF,67,39,37,32,1.31,1.8325,0.46,1.6021,4
16856,HUTS,56,39,51,38,1.1,1.7559,0.46,1.6021,4
16867,JOVE,65,39,1,1,1.27,1.8195,0.46,1.6021,4
16871,LEAR,64,39,1,1,1.25,1.8129,0.46,1.6021,4
16889,MORN,45,39,42,36,0.88,1.6628,0.46,1.6021,4
16891,NATO,94,39,0,0,1.84,1.9777,0.46,1.6021,4
16892,NIGH,42,39,40,37,0.82,1.6335,0.46,1.6021,4
16895,OAKS,86,39,7,7,1.69,1.9395,0.46,1.6021,4
16899,OPUS,46,39,21,19,0.9,1.6721,0.46,1.6021,4
16904,PANT,49,39,43,37,0.96,1.699,0.46,1.6021,4
16906,PARA,67,39,43,31,1.31,1.8325,0.46,1.6021,4
16927,ROXY,129,39,1,1,2.53,2.1139,0.46,1.6021,4
16929,SARK,304,39,0,0,5.96,2.4843,0.46,1.6021,4
16944,SPIC,59,39,54,35,1.16,1.7782,0.46,1.6021,4
16975,WAIL,44,39,38,35,0.86,1.6532,0.46,1.6021,4
17053,DRAB,41,38,40,37,0.8,1.6232,0.45,1.5911,4
17060,EONS,44,38,40,34,0.86,1.6532,0.45,1.5911,4
17067,FLAK,54,38,44,31,1.06,1.7404,0.45,1.5911,4
17069,FRAU,83,38,3,3,1.63,1.9243,0.45,1.5911,4
17073,GAGS,58,38,43,33,1.14,1.7709,0.45,1.5911,4
17075,GIMP,48,38,38,34,0.94,1.6902,0.45,1.5911,4
17076,GLIB,41,38,39,37,0.8,1.6232,0.45,1.5911,4
17091,IOWA,58,38,0,0,1.14,1.7709,0.45,1.5911,4
17092,ISLE,62,38,51,31,1.22,1.7993,0.45,1.5911,4
17101,LIMA,61,38,19,15,1.2,1.7924,0.45,1.5911,4
17166,SASH,58,38,50,34,1.14,1.7709,0.45,1.5911,4
17204,TOTO,143,38,2,2,2.8,2.1584,0.45,1.5911,4
17229,ACNE,46,37,45,36,0.9,1.6721,0.44,1.5798,4
17232,AIRS,39,37,37,35,0.76,1.6021,0.44,1.5798,4
17250,BLOT,48,37,45,36,0.94,1.6902,0.44,1.5798,4
17255,BROS,56,37,27,19,1.1,1.7559,0.44,1.5798,4
17281,CRIT,62,37,44,28,1.22,1.7993,0.44,1.5798,4
17291,DIEM,107,37,49,29,2.1,2.0334,0.44,1.5798,4
17339,HULK,208,37,9,8,4.08,2.3201,0.44,1.5798,4
17376,NAPS,53,37,42,35,1.04,1.7324,0.44,1.5798,4
17410,REIN,39,37,33,31,0.76,1.6021,0.44,1.5798,4
17459,TONG,116,37,8,7,2.27,2.0682,0.44,1.5798,4
17478,VERB,54,37,54,37,1.06,1.7404,0.44,1.5798,4
17483,WACK,87,37,53,35,1.71,1.9445,0.44,1.5798,4
17486,WICK,128,37,31,23,2.51,2.1106,0.44,1.5798,4
17491,ZING,60,37,33,25,1.18,1.7853,0.44,1.5798,4
17492,ACED,39,36,33,31,0.76,1.6021,0.43,1.5682,4
17532,COAX,41,36,41,36,0.8,1.6232,0.43,1.5682,4
17553,DORA,137,36,3,1,2.69,2.1399,0.43,1.5682,4
17566,FANG,98,36,16,14,1.92,1.9956,0.43,1.5682,4
17595,ICKY,61,36,56,31,1.2,1.7924,0.43,1.5682,4
17603,IRAQ,44,36,3,2,0.86,1.6532,0.43,1.5682,4
17608,KEGS,49,36,48,35,0.96,1.699,0.43,1.5682,4
17609,KLAN,58,36,3,1,1.14,1.7709,0.43,1.5682,4
17621,MESA,66,36,14,11,1.29,1.8261,0.43,1.5682,4
17650,PERM,51,36,46,33,1,1.716,0.43,1.5682,4
17688,SAGA,40,36,37,34,0.78,1.6128,0.43,1.5682,4
17753,ALTO,69,35,12,8,1.35,1.8451,0.42,1.5563,4
17780,BOCA,66,35,3,3,1.29,1.8261,0.42,1.5563,4
17846,GUSH,36,35,35,35,0.71,1.5682,0.42,1.5563,4
17930,PUTT,58,35,52,33,1.14,1.7709,0.42,1.5563,4
17962,SOOT,55,35,44,31,1.08,1.7482,0.42,1.5563,4
17977,SULK,38,35,38,35,0.75,1.5911,0.42,1.5563,4
17983,TARP,50,35,45,34,0.98,1.7076,0.42,1.5563,4
18021,AFRO,57,34,17,14,1.12,1.7634,0.41,1.5441,4
18038,BANE,94,34,24,22,1.84,1.9777,0.41,1.5441,4
18045,BLIP,41,34,41,34,0.8,1.6232,0.41,1.5441,4
18084,COON,64,34,55,31,1.25,1.8129,0.41,1.5441,4
18092,CUES,35,34,35,34,0.69,1.5563,0.41,1.5441,4
18137,FONT,48,34,46,33,0.94,1.6902,0.41,1.5441,4
18140,FRAY,48,34,39,32,0.94,1.6902,0.41,1.5441,4
18156,HIVE,50,34,50,34,0.98,1.7076,0.41,1.5441,4
18192,MANO,76,34,54,29,1.49,1.8865,0.41,1.5441,4
18193,MARA,154,34,0,0,3.02,2.1903,0.41,1.5441,4
18195,MARU,135,34,0,0,2.65,2.1335,0.41,1.5441,4
18196,MEAD,53,34,15,11,1.04,1.7324,0.41,1.5441,4
18198,MIME,58,34,51,33,1.14,1.7709,0.41,1.5441,4
18232,PLOP,43,34,34,29,0.84,1.6435,0.41,1.5441,4
18233,PONG,82,34,18,16,1.61,1.9191,0.41,1.5441,4
18254,REPS,46,34,45,34,0.9,1.6721,0.41,1.5441,4
18271,SIFT,38,34,34,32,0.75,1.5911,0.41,1.5441,4
18276,SLAG,39,34,35,33,0.76,1.6021,0.41,1.5441,4
18285,STUB,49,34,46,33,0.96,1.699,0.41,1.5441,4
18296,THOR,113,34,1,1,2.22,2.0569,0.41,1.5441,4
18306,TUTU,35,34,29,28,0.69,1.5563,0.41,1.5441,4
18316,VAMP,47,34,39,30,0.92,1.6812,0.41,1.5441,4
18337,AILS,39,33,39,33,0.76,1.6021,0.39,1.5315,4
18395,DILL,90,33,26,23,1.76,1.959,0.39,1.5315,4
18416,FIFE,53,33,5,5,1.04,1.7324,0.39,1.5315,4
18428,GAPS,35,33,33,31,0.69,1.5563,0.39,1.5315,4
18446,HOSS,107,33,22,11,2.1,2.0334,0.39,1.5315,4
18474,KENO,43,33,12,9,0.84,1.6435,0.39,1.5315,4
18488,LUAU,79,33,61,29,1.55,1.9031,0.39,1.5315,4
18512,NEMO,255,33,0,0,5,2.4082,0.39,1.5315,4
18559,ROOK,71,33,35,21,1.39,1.8573,0.39,1.5315,4
18583,TIKI,131,33,36,18,2.57,2.1206,0.39,1.5315,4
18600,WYNN,102,33,2,1,2,2.0128,0.39,1.5315,4
18608,AMPS,49,32,48,32,0.96,1.699,0.38,1.5185,4
18681,DEJA,36,32,24,21,0.71,1.5682,0.38,1.5185,4
18685,DIRK,137,32,4,3,2.69,2.1399,0.38,1.5185,4
18689,DODO,51,32,32,27,1,1.716,0.38,1.5185,4
18690,DOLE,49,32,31,22,0.96,1.699,0.38,1.5185,4
18704,EXEC,55,32,50,31,1.08,1.7482,0.38,1.5185,4
18720,FLUX,53,32,40,30,1.04,1.7324,0.38,1.5185,4
18730,GASH,35,32,33,30,0.69,1.5563,0.38,1.5185,4
18743,HALE,88,32,5,5,1.73,1.9494,0.38,1.5185,4
18747,HAST,68,32,57,29,1.33,1.8388,0.38,1.5185,4
18775,LODE,41,32,38,30,0.8,1.6232,0.38,1.5185,4
18781,MATS,61,32,51,30,1.2,1.7924,0.38,1.5185,4
18796,OARS,55,32,53,32,1.08,1.7482,0.38,1.5185,4
18798,PACO,101,32,0,0,1.98,2.0086,0.38,1.5185,4
18815,RACY,49,32,43,30,0.96,1.699,0.38,1.5185,4
18835,SAUL,104,32,0,0,2.04,2.0212,0.38,1.5185,4
18885,TUBA,61,32,58,30,1.2,1.7924,0.38,1.5185,4
18888,TYPO,34,32,30,30,0.67,1.5441,0.38,1.5185,4
18903,WARY,38,32,37,31,0.75,1.5911,0.38,1.5185,4
18944,BINS,39,31,38,30,0.76,1.6021,0.37,1.5051,4
18947,BLEU,35,31,19,19,0.69,1.5563,0.37,1.5051,4
18949,BOBO,144,31,4,2,2.82,2.1614,0.37,1.5051,4
18955,BRIE,46,31,20,17,0.9,1.6721,0.37,1.5051,4
18989,DEUX,40,31,27,21,0.78,1.6128,0.37,1.5051,4
19029,GUAM,43,31,0,0,0.84,1.6435,0.37,1.5051,4
19049,IDLY,32,31,31,30,0.63,1.5185,0.37,1.5051,4
19069,LEVY,99,31,11,10,1.94,2,0.37,1.5051,4
19079,MESH,35,31,34,30,0.69,1.5563,0.37,1.5051,4
19093,NEIN,55,31,5,5,1.08,1.7482,0.37,1.5051,4
19106,PANG,81,31,15,13,1.59,1.9138,0.37,1.5051,4
19150,SAPS,35,31,29,27,0.69,1.5563,0.37,1.5051,4
19167,SILO,48,31,40,30,0.94,1.6902,0.37,1.5051,4
19193,SUNS,48,31,34,25,0.94,1.6902,0.37,1.5051,4
19201,TAUT,35,31,34,31,0.69,1.5563,0.37,1.5051,4
19223,VEGA,116,31,0,0,2.27,2.0682,0.37,1.5051,4
19228,WALI,48,31,0,0,0.94,1.6902,0.37,1.5051,4
19237,YMCA,44,31,0,0,0.86,1.6532,0.37,1.5051,4
19240,ZINC,43,31,33,24,0.84,1.6435,0.37,1.5051,4
19261,BARB,118,30,4,4,2.31,2.0755,0.36,1.4914,4
19270,BESS,58,30,0,0,1.14,1.7709,0.36,1.4914,4
19271,BILE,40,30,33,28,0.78,1.6128,0.36,1.4914,4
19320,DIAS,65,30,47,29,1.27,1.8195,0.36,1.4914,4
19321,DIFF,36,30,34,28,0.71,1.5682,0.36,1.4914,4
19328,DRAT,46,30,16,12,0.9,1.6721,0.36,1.4914,4
19352,FOWL,35,30,29,26,0.69,1.5563,0.36,1.4914,4
19394,KOOK,39,30,34,27,0.76,1.6021,0.36,1.4914,4
19423,MINX,31,30,27,26,0.61,1.5051,0.36,1.4914,4
19426,MOLY,42,30,23,21,0.82,1.6335,0.36,1.4914,4
19483,SEAM,33,30,31,29,0.65,1.5315,0.36,1.4914,4
19515,SUES,32,30,31,30,0.63,1.5185,0.36,1.4914,4
19526,TIER,54,30,43,27,1.06,1.7404,0.36,1.4914,4
19533,UFOS,68,30,0,0,1.33,1.8388,0.36,1.4914,4
19569,AQUA,70,29,20,16,1.37,1.8513,0.35,1.4771,4
19575,AXES,35,29,33,29,0.69,1.5563,0.35,1.4771,4
19594,BUOY,60,29,60,29,1.18,1.7853,0.35,1.4771,4
19628,COOT,36,29,36,29,0.71,1.5682,0.35,1.4771,4
19636,DADA,67,29,11,8,1.31,1.8325,0.35,1.4771,4
19658,DUPE,33,29,33,29,0.65,1.5315,0.35,1.4771,4
19698,GRAN,109,29,12,10,2.14,2.0414,0.35,1.4771,4
19712,HONE,37,29,34,29,0.73,1.5798,0.35,1.4771,4
19737,MEGA,40,29,25,21,0.78,1.6128,0.35,1.4771,4
19750,MUSS,31,29,29,27,0.61,1.5051,0.35,1.4771,4
19787,PROD,35,29,33,27,0.69,1.5563,0.35,1.4771,4
19791,RANT,34,29,29,26,0.67,1.5441,0.35,1.4771,4
19807,REVS,33,29,22,19,0.65,1.5315,0.35,1.4771,4
19838,SPED,32,29,32,29,0.63,1.5185,0.35,1.4771,4
19899,YAMS,44,29,39,26,0.86,1.6532,0.35,1.4771,4
19900,YOUS,46,29,44,29,0.9,1.6721,0.35,1.4771,4
19902,ZEAL,31,29,31,29,0.61,1.5051,0.35,1.4771,4
19971,CLOG,41,28,41,28,0.8,1.6232,0.33,1.4624,4
19981,CORA,207,28,6,1,4.06,2.3181,0.33,1.4624,4
19985,CURT,136,28,7,7,2.67,2.1367,0.33,1.4624,4
19989,DEEM,30,28,29,28,0.59,1.4914,0.33,1.4624,4
19997,DINK,245,28,22,18,4.8,2.3909,0.33,1.4624,4
20008,DOST,59,28,42,22,1.16,1.7782,0.33,1.4624,4
20011,DUNE,51,28,29,18,1,1.716,0.33,1.4624,4
20028,FATS,48,28,30,13,0.94,1.6902,0.33,1.4624,4
20030,FERN,163,28,22,14,3.2,2.2148,0.33,1.4624,4
20042,GAGE,128,28,8,5,2.51,2.1106,0.33,1.4624,4
20046,GILL,87,28,4,4,1.71,1.9445,0.33,1.4624,4
20087,KINK,34,28,32,26,0.67,1.5441,0.33,1.4624,4
20097,LORE,34,28,21,20,0.67,1.5441,0.33,1.4624,4
20098,LOWS,29,28,26,25,0.57,1.4771,0.33,1.4624,4
20099,LUBE,35,28,28,24,0.69,1.5563,0.33,1.4624,4
20117,MOPE,34,28,29,26,0.67,1.5441,0.33,1.4624,4
20149,POGO,31,28,21,20,0.61,1.5051,0.33,1.4624,4
20185,SHAH,43,28,12,5,0.84,1.6435,0.33,1.4624,4
20205,SPRY,32,28,30,27,0.63,1.5185,0.33,1.4624,4
20227,TOTS,46,28,23,16,0.9,1.6721,0.33,1.4624,4
20260,WILY,32,28,31,27,0.63,1.5185,0.33,1.4624,4
20262,WINO,42,28,37,24,0.82,1.6335,0.33,1.4624,4
20266,YOGI,39,28,11,8,0.76,1.6021,0.33,1.4624,4
20268,ZEST,35,28,32,27,0.69,1.5563,0.33,1.4624,4
20282,ARTY,55,27,21,19,1.08,1.7482,0.32,1.4472,4
20293,BIFF,150,27,8,4,2.94,2.179,0.32,1.4472,4
20317,CHUG,119,27,36,18,2.33,2.0792,0.32,1.4472,4
20330,CONG,51,27,2,2,1,1.716,0.32,1.4472,4
20367,DIPS,32,27,30,25,0.63,1.5185,0.32,1.4472,4
20373,DIVA,78,27,36,22,1.53,1.8976,0.32,1.4472,4
20419,GULL,56,27,31,19,1.1,1.7559,0.32,1.4472,4
20430,HILT,28,27,28,27,0.55,1.4624,0.32,1.4472,4
20453,JEFE,57,27,26,20,1.12,1.7634,0.32,1.4472,4
20475,LUCE,97,27,1,1,1.9,1.9912,0.32,1.4472,4
20478,LUPE,82,27,0,0,1.61,1.9191,0.32,1.4472,4
20482,MANE,30,27,30,27,0.59,1.4914,0.32,1.4472,4
20496,MONO,37,27,33,24,0.73,1.5798,0.32,1.4472,4
20519,OGRE,71,27,60,26,1.39,1.8573,0.32,1.4472,4
20570,RIFF,57,27,25,19,1.12,1.7634,0.32,1.4472,4
20575,RSVP,41,27,11,5,0.8,1.6232,0.32,1.4472,4
20576,SADE,53,27,0,0,1.04,1.7324,0.32,1.4472,4
20622,TIFF,44,27,15,14,0.86,1.6532,0.32,1.4472,4
20628,TRAD,28,27,9,9,0.55,1.4624,0.32,1.4472,4
